date,mxn_close,score,wsum,band,s_vix,s_mxn,s_spx,s_carry,s_mxnvol,s_move,s_btc,s_curve,s_gold,r_vix,r_mxn,r_spx,r_carry,r_mxnvol,r_move,r_btc,r_curve,r_gold
2020-09-24,22.28,43,100,DEFENSIVE,5.995,27.480,58.782,59.429,12.856,92.175,93.536,68.667,35.943,28.51000,0.74154,0.29875,4.16000,16.13322,37.22000,5.01533,0.53000,0.45164
2020-09-25,22.451,45,100,DEFENSIVE,9.797,26.777,86.113,59.429,12.366,92.245,42.069,69.333,67.391,26.38000,0.76750,1.59767,4.16000,16.29891,36.97000,-0.62592,0.54000,-0.56737
2020-09-28,22.507,47,100,DEFENSIVE,10.225,41.412,84.981,59.429,12.862,92.124,52.035,68.667,26.282,26.19000,0.24943,1.61106,4.16000,16.13118,37.40000,0.15838,0.53000,0.81284
2020-09-29,22.466,43,100,DEFENSIVE,10.043,56.387,37.296,59.429,14.628,92.343,66.064,70.000,21.705,26.27000,-0.18217,-0.48127,4.16000,15.57525,36.62000,1.26044,0.55000,1.14801
2020-09-30,22.091,55,100,CONSTRUCTIVE,9.819,91.382,71.964,59.429,11.028,91.592,42.523,70.667,60.584,26.37000,-1.66919,0.82537,4.16000,16.78203,39.21000,-0.55465,0.56000,-0.35897
2020-10-01,21.976,46,100,DEFENSIVE,9.112,68.805,64.669,59.429,11.111,91.760,30.772,69.333,23.318,26.70000,-0.52057,0.52929,4.16000,16.75051,38.65000,-1.53034,0.54000,1.10729
2020-10-02,21.72,46,100,DEFENSIVE,7.361,85.447,25.089,59.429,9.921,91.359,43.931,71.333,62.554,27.63000,-1.16491,-0.95777,4.16000,17.22253,39.97000,-0.40941,0.57000,-0.42968
2020-10-05,21.4301,57,100,CONSTRUCTIVE,6.818,88.372,88.622,59.429,8.971,91.409,75.337,76.000,33.081,27.96000,-1.33471,1.79727,4.16000,17.63677,39.81000,2.05527,0.64000,0.64730
2020-10-06,21.521,34,100,DEFENSIVE,4.765,35.199,16.855,59.429,8.875,84.021,28.392,74.667,65.495,29.48000,0.42417,-1.39735,4.16000,17.68058,57.75000,-1.75046,0.62000,-0.59608
2020-10-07,21.533,50,100,CONSTRUCTIVE,6.661,47.961,87.942,59.429,9.213,84.423,58.326,76.667,71.265,28.06000,0.05576,1.73968,4.16000,17.52761,56.98000,0.60883,0.65000,-0.92052
2020-10-08,21.416,52,100,CONSTRUCTIVE,9.841,69.706,71.399,59.429,9.740,84.252,78.831,76.667,43.767,26.36000,-0.54335,0.80101,4.16000,17.29880,57.31000,2.31247,0.65000,0.26545
2020-10-09,21.153,54,100,CONSTRUCTIVE,13.296,85.785,73.890,59.429,9.477,84.142,70.215,75.333,16.196,25.00000,-1.22805,0.87935,4.16000,17.41134,57.52000,1.36292,0.63000,1.63613
2020-10-13,21.392,45,100,DEFENSIVE,10.503,16.059,75.099,59.429,8.505,85.128,87.418,72.000,81.648,26.07000,1.12986,1.00054,4.16000,17.85468,55.59000,3.26669,0.58000,-1.61500
2020-10-14,21.346,42,100,DEFENSIVE,9.753,58.459,33.029,59.429,9.219,86.138,50.468,72.667,34.832,26.40000,-0.21503,-0.66231,4.16000,17.52516,53.50000,0.03157,0.59000,0.67779
2020-10-15,21.394,41,100,DEFENSIVE,8.568,40.990,45.933,59.429,9.323,85.113,59.012,73.333,47.537,26.97000,0.22487,-0.15278,4.16000,17.47897,55.62000,0.57608,0.60000,0.09993
2020-10-16,21.174,47,100,DEFENSIVE,7.745,82.880,50.350,59.429,8.417,84.283,28.489,74.667,53.384,27.41000,-1.02833,0.01349,4.16000,17.89685,57.25000,-1.50693,0.62000,-0.12610
2020-10-19,21.1369,41,100,DEFENSIVE,5.117,56.915,15.548,59.429,8.453,82.140,90.050,74.667,41.514,29.18000,-0.17521,-1.63299,4.16000,17.87940,61.16000,3.70879,0.62000,0.29461
2020-10-20,21.065,48,100,DEFENSIVE,4.915,63.316,62.480,59.429,9.724,82.562,70.162,78.000,43.928,29.35000,-0.34016,0.47273,4.16000,17.90793,60.42000,1.48439,0.67000,0.20982
2020-10-21,21.0896,44,100,DEFENSIVE,5.800,45.255,44.106,59.429,18.026,83.313,98.770,79.333,28.810,28.65000,0.11678,-0.21957,4.16000,15.05487,59.07000,7.61438,0.69000,0.74330
2020-10-22,21.026,51,100,CONSTRUCTIVE,6.584,62.048,64.962,59.429,18.250,82.949,65.838,80.667,80.348,28.11000,-0.30157,0.52189,4.16000,14.99466,59.73000,1.10890,0.71000,-1.22103
2020-10-23,20.8961,51,100,CONSTRUCTIVE,7.499,74.000,61.427,59.429,33.541,83.643,46.064,78.000,48.680,27.55000,-0.61781,0.34458,4.16000,11.76248,58.46000,-0.26495,0.67000,0.04734
2020-10-26,20.958,37,100,DEFENSIVE,2.320,37.718,7.515,59.429,35.478,83.378,65.870,76.667,48.918,32.46000,0.29623,-1.85895,4.16000,11.37610,58.95000,1.11131,0.65000,0.03680
2020-10-27,20.867,49,100,DEFENSIVE,1.866,67.764,40.616,59.429,39.068,83.953,92.863,75.333,40.193,33.35000,-0.43420,-0.30256,4.16000,10.71301,57.88000,4.42799,0.63000,0.32060
2020-10-28,21.152,29,100,RISK-OFF,0.335,8.811,1.857,59.429,30.874,84.346,16.451,75.333,87.365,40.28000,1.36579,-3.52879,4.16000,12.10224,57.13000,-2.80451,0.63000,-1.70788
2020-10-29,21.367,43,100,DEFENSIVE,0.654,14.942,77.387,59.429,26.510,82.059,66.517,79.333,65.667,37.59000,1.01645,1.19473,4.16000,12.92425,61.30000,1.25532,0.69000,-0.56497
2020-10-30,21.276,43,100,DEFENSIVE,0.588,67.708,22.339,59.429,32.049,81.704,61.934,82.667,32.443,38.02000,-0.42589,-1.21296,4.16000,11.86015,61.91000,0.80846,0.74000,0.63251
2020-11-02,21.457,41,100,DEFENSIVE,0.734,19.150,77.444,59.429,29.198,80.715,50.441,80.667,30.895,37.13000,0.85072,1.23182,4.16000,12.30153,63.56000,0.02928,0.71000,0.69245
2020-11-03,21.156,58,100,CONSTRUCTIVE,1.085,91.685,85.605,59.429,27.663,80.214,85.175,82.000,23.748,35.55000,-1.40281,1.77993,4.16000,12.58275,64.37000,2.95053,0.73000,0.95747
2020-11-04,20.936,59,100,CONSTRUCTIVE,4.664,83.836,89.682,59.429,29.417,88.626,69.783,76.000,69.943,29.57000,-1.03989,2.20470,4.16000,12.26216,47.74000,1.31471,0.64000,-0.72832
2020-11-05,20.834,56,100,CONSTRUCTIVE,7.447,69.712,87.030,59.429,29.935,90.109,99.742,76.667,4.003,27.58000,-0.48720,1.94602,4.16000,12.16970,43.76000,10.23186,0.65000,2.67603
2020-11-06,20.63,52,100,CONSTRUCTIVE,13.705,81.720,49.280,59.429,28.263,91.387,48.574,78.000,42.223,24.86000,-0.97917,-0.02877,4.16000,12.47185,39.88000,-0.08965,0.67000,0.25703
2020-11-09,20.4,57,100,CONSTRUCTIVE,11.280,82.429,75.850,59.429,26.398,89.688,28.836,86.000,99.690,25.75000,-1.11488,1.16999,4.16000,12.82184,44.94000,-1.50050,0.79000,-4.97873
2020-11-10,20.433,44,100,DEFENSIVE,13.883,43.847,46.582,59.429,28.923,89.225,45.944,86.000,18.821,24.80000,0.16176,-0.13998,4.16000,12.35136,46.19000,-0.27010,0.79000,1.19793
2020-11-12,20.517,47,100,DEFENSIVE,12.320,35.762,44.150,59.429,33.031,89.965,97.977,80.667,54.393,25.35000,0.41110,-0.24030,4.16000,11.63435,44.17000,6.44463,0.71000,-0.14930
2020-11-13,20.45,54,100,CONSTRUCTIVE,19.782,61.620,77.899,59.429,32.980,90.389,54.023,81.333,30.281,23.10000,-0.32656,1.36103,4.16000,11.64305,42.95000,0.25476,0.72000,0.69956
2020-11-16,20.302,59,100,CONSTRUCTIVE,22.487,74.063,74.078,59.429,32.825,90.545,82.224,81.333,47.347,22.45000,-0.72372,1.16481,4.16000,11.66911,42.49000,2.44091,0.72000,0.08485
2020-11-17,20.306,51,100,CONSTRUCTIVE,21.374,49.249,39.385,59.429,34.772,90.345,96.151,79.333,54.812,22.71000,0.01970,-0.47919,4.16000,11.34472,43.08000,5.55928,0.69000,-0.14836
2020-11-18,20.246,48,100,DEFENSIVE,17.009,61.077,26.611,59.429,34.743,90.158,62.984,81.333,67.495,23.84000,-0.29548,-1.15638,4.16000,11.34950,43.62000,0.89882,0.72000,-0.58371
2020-11-19,20.183,53,100,CONSTRUCTIVE,19.742,61.644,58.570,59.571,34.767,90.190,51.172,78.667,69.286,23.11000,-0.31117,0.39464,4.17000,11.34551,43.53000,0.07349,0.68000,-0.66186
2020-11-20,20.083,51,100,CONSTRUCTIVE,17.509,67.612,36.666,59.571,34.876,90.606,93.519,78.000,30.638,23.70000,-0.49547,-0.67926,4.17000,11.32763,42.31000,4.51378,0.67000,0.61791
2020-11-23,20.109,51,100,CONSTRUCTIVE,21.585,45.207,61.147,59.571,34.487,90.359,30.332,80.000,91.102,22.66000,0.12946,0.56359,4.17000,11.39164,43.04000,-1.38118,0.70000,-1.85837
2020-11-24,20.012,63,100,CONSTRUCTIVE,26.212,67.631,79.329,59.571,34.801,90.582,91.099,81.333,90.445,21.64000,-0.48237,1.61617,4.17000,11.34004,42.38000,4.04780,0.72000,-1.79563
2020-11-25,20.015,48,100,DEFENSIVE,28.141,49.399,47.032,59.571,35.503,91.467,25.140,80.667,48.447,21.25000,0.01499,-0.15844,4.17000,11.22524,39.62000,-1.96438,0.71000,0.04986
2020-11-30,20.15,51,100,CONSTRUCTIVE,31.702,26.302,45.866,59.429,33.205,91.086,92.196,78.667,88.133,20.57000,0.67449,-0.22096,4.16000,11.60505,40.84000,4.77103,0.68000,-1.66141
2020-12-01,20.047,53,100,CONSTRUCTIVE,30.629,68.586,69.962,59.429,41.840,90.863,9.200,83.333,7.227,20.77000,-0.51117,1.12712,4.16000,10.22758,41.53000,-4.19263,0.75000,2.16253
2020-12-02,20.047,54,100,CONSTRUCTIVE,28.547,50.000,53.504,59.429,48.717,90.053,76.420,86.000,30.994,21.17000,0.00000,0.17912,4.16000,9.19130,43.92000,2.11718,0.79000,0.63943
2020-12-03,19.887,57,100,CONSTRUCTIVE,27.989,78.243,48.759,59.429,47.695,90.532,67.504,84.000,30.917,21.28000,-0.79812,-0.06242,4.16000,9.34391,42.53000,1.27236,0.76000,0.60799
2020-12-04,19.744,58,100,CONSTRUCTIVE,30.523,76.007,67.541,59.429,54.002,90.064,9.518,87.333,51.619,20.79000,-0.71906,0.88363,4.16000,8.40203,43.89000,-3.83449,0.81000,-0.04900
2020-12-07,19.81,50,100,CONSTRUCTIVE,27.888,36.911,45.789,59.429,57.227,87.839,81.926,86.667,13.543,21.30000,0.33428,-0.19356,4.16000,7.91498,49.67000,2.63033,0.80000,1.41075
2020-12-08,19.715,54,100,CONSTRUCTIVE,31.110,69.075,56.448,59.429,59.980,88.076,7.453,85.333,34.633,20.68000,-0.47956,0.27871,4.16000,7.49181,49.10000,-4.53576,0.78000,0.48340
2020-12-09,19.852,48,100,DEFENSIVE,23.281,24.313,32.305,59.429,55.425,88.329,66.943,86.000,90.740,22.27000,0.69490,-0.79492,4.16000,8.17695,48.48000,1.27051,0.79000,-1.93500
2020-12-10,19.987,45,100,DEFENSIVE,22.184,25.559,47.014,59.429,54.720,88.857,30.876,85.333,51.674,22.52000,0.68003,-0.12851,4.16000,8.27684,47.15000,-1.55721,0.78000,-0.05451
2020-12-11,20.093,45,100,DEFENSIVE,18.962,29.412,46.993,59.429,57.685,88.713,35.198,86.000,39.574,23.31000,0.53034,-0.12650,4.16000,7.80754,47.52000,-1.12832,0.79000,0.33814
2020-12-14,20.218,48,100,DEFENSIVE,14.124,27.195,40.275,59.429,55.555,88.026,96.516,84.667,67.086,24.72000,0.62211,-0.43593,4.16000,8.13641,49.22000,6.57703,0.77000,-0.60333
2020-12-15,20.083,59,100,CONSTRUCTIVE,20.628,73.557,77.223,59.429,54.858,88.466,60.997,87.333,18.029,22.89000,-0.66772,1.29212,4.16000,8.22534,48.14000,0.88551,0.81000,1.29054
2020-12-16,19.95,59,100,CONSTRUCTIVE,22.270,73.393,54.294,59.429,53.633,88.931,99.115,86.000,43.729,22.50000,-0.66225,0.17728,4.16000,8.42146,46.96000,9.75184,0.79000,0.20515
2020-12-17,19.788,60,100,CONSTRUCTIVE,24.834,77.269,64.620,59.429,53.099,89.972,95.954,87.333,12.172,21.93000,-0.81203,0.57577,4.16000,8.50682,44.15000,7.01325,0.81000,1.67555
2020-12-18,19.9813,46,100,DEFENSIVE,26.929,18.666,40.625,59.429,48.016,89.797,66.372,88.000,52.440,21.57000,0.97685,-0.35111,4.16000,9.31373,44.64000,1.45931,0.82000,-0.07948
2020-12-21,20.04,45,100,DEFENSIVE,12.842,39.111,39.170,59.429,47.798,89.047,34.084,88.000,60.437,25.16000,0.29377,-0.39063,4.16000,9.36160,46.66000,-1.44731,0.82000,-0.34470
2020-12-22,20.054,52,100,CONSTRUCTIVE,15.676,47.271,44.132,59.429,47.961,90.176,86.705,86.667,69.512,24.23000,0.06986,-0.20731,4.16000,9.31909,43.57000,4.29743,0.80000,-0.67050
2020-12-23,20.08,48,100,DEFENSIVE,18.962,44.859,52.156,59.429,48.825,90.461,26.155,88.667,36.973,23.31000,0.12965,0.07458,4.16000,9.17523,42.74000,-2.27761,0.83000,0.43394
2020-12-28,20.061,60,100,CONSTRUCTIVE,25.923,53.977,80.569,59.429,48.870,89.572,99.909,87.333,45.660,21.70000,-0.09462,1.22900,4.16000,9.16849,45.26000,16.53718,0.81000,0.13335
2020-12-29,19.905,55,100,CONSTRUCTIVE,19.861,79.376,42.246,59.429,47.226,89.259,60.681,88.000,45.551,23.08000,-0.77763,-0.22274,4.16000,9.41401,46.10000,1.02504,0.82000,0.13318
2020-12-30,19.934,52,100,CONSTRUCTIVE,21.123,43.836,54.417,59.429,47.108,88.842,88.143,87.333,30.401,22.77000,0.14569,0.13415,4.16000,9.43168,47.19000,5.40345,0.81000,0.60116
2020-12-31,19.892,56,100,CONSTRUCTIVE,21.207,59.313,70.782,59.429,49.289,88.125,55.155,86.667,46.182,22.75000,-0.21070,0.64388,4.16000,9.10605,48.98000,0.55743,0.80000,0.11105
2021-01-04,19.938,42,100,DEFENSIVE,8.568,40.515,12.621,59.429,49.967,87.872,98.105,88.000,2.285,26.97000,0.23125,-1.47548,4.16000,9.00497,49.59000,10.24144,0.82000,2.72569
2021-01-05,19.92,55,100,CONSTRUCTIVE,12.347,53.936,71.812,59.429,49.951,88.138,89.414,88.667,35.472,25.34000,-0.09028,0.70826,4.16000,9.00731,48.95000,6.31966,0.83000,0.41137
2021-01-06,19.713,64,100,CONSTRUCTIVE,13.096,86.010,68.668,59.429,47.985,89.797,92.796,93.333,96.244,25.07000,-1.03916,0.57098,4.16000,9.30066,44.64000,8.33107,0.90000,-2.34547
2021-01-07,19.928,53,100,CONSTRUCTIVE,22.838,12.942,88.131,59.429,45.061,89.594,89.298,96.000,39.701,22.37000,1.09065,1.48474,4.16000,9.73877,45.20000,6.91575,0.94000,0.28318
2021-01-08,19.941,59,100,CONSTRUCTIVE,26.600,47.153,68.434,59.429,45.433,89.736,75.242,99.333,99.761,21.56000,0.06523,0.54919,4.16000,9.68285,44.81000,3.62339,0.99000,-4.08932
2021-01-11,20.076,38,100,DEFENSIVE,16.179,23.716,28.086,59.429,45.053,88.614,2.325,100.000,23.263,24.08000,0.67700,-0.65548,4.16000,9.73991,47.77000,-12.82171,1.01000,0.84510
2021-01-12,19.927,55,100,CONSTRUCTIVE,18.885,78.259,51.514,59.429,44.103,87.649,21.742,100.000,62.785,23.33000,-0.74218,0.04158,4.16000,9.88322,50.12000,-4.62145,1.01000,-0.36224
2021-01-13,19.788,60,100,CONSTRUCTIVE,23.550,76.090,58.367,59.429,44.153,89.446,93.772,97.333,29.607,22.21000,-0.69755,0.22756,4.16000,9.87578,45.60000,10.00325,0.96000,0.58060
2021-01-14,19.723,54,100,CONSTRUCTIVE,19.193,63.301,36.230,59.429,45.379,89.210,79.264,99.333,56.687,23.25000,-0.32848,-0.37535,4.16000,9.69087,46.23000,5.01380,0.99000,-0.17803
2021-01-15,19.747,45,100,DEFENSIVE,15.316,44.969,25.589,59.429,47.455,89.616,16.657,98.667,84.208,24.34000,0.12169,-0.71900,4.16000,9.37974,45.14000,-6.02736,0.98000,-1.13495
2021-01-19,19.6642,56,100,CONSTRUCTIVE,19.232,67.542,77.533,59.429,48.444,89.583,36.745,97.333,30.327,23.24000,-0.41930,0.81364,4.16000,9.23212,45.23000,-2.05174,0.96000,0.55759
2021-01-21,19.727,51,100,CONSTRUCTIVE,27.788,37.068,88.476,59.571,49.313,90.369,2.449,99.333,11.204,21.32000,0.31936,1.42568,4.17000,9.10243,43.01000,-14.53877,0.99000,1.40256
2021-01-22,19.925,47,100,DEFENSIVE,24.927,14.267,38.738,59.571,47.577,90.341,84.458,98.000,66.867,21.91000,1.00370,-0.30106,4.17000,9.36152,43.09000,7.07222,0.97000,-0.51467
2021-01-25,20.14,45,100,DEFENSIVE,19.427,13.080,62.644,59.571,46.672,90.345,38.674,94.667,51.486,23.19000,1.07905,0.36158,4.17000,9.49685,43.08000,-1.93714,0.92000,-0.04311
2021-01-26,20.08,53,100,CONSTRUCTIVE,20.101,62.782,44.358,59.571,46.529,90.324,53.733,96.000,57.899,23.02000,-0.29791,-0.14888,4.17000,9.51831,43.14000,0.62861,0.94000,-0.22643
2021-01-27,20.22,33,100,DEFENSIVE,0.719,24.210,2.419,59.571,44.584,89.968,17.458,94.667,60.850,37.21000,0.69721,-2.56779,4.17000,9.81062,44.16000,-6.56221,0.92000,-0.31339
2021-01-28,20.23,55,100,CONSTRUCTIVE,4.002,47.977,80.219,59.714,44.619,89.472,90.899,96.667,63.040,30.21000,0.04946,0.97606,4.18000,9.80543,45.53000,9.96811,0.95000,-0.37942
2021-01-29,20.255,40,100,DEFENSIVE,1.989,45.418,6.576,59.714,44.671,88.756,64.258,100.000,32.746,33.09000,0.12358,-1.93115,4.18000,9.79758,47.41000,2.54075,1.00000,0.51145
2021-02-01,20.356,49,100,DEFENSIVE,3.973,32.070,89.730,59.571,47.094,89.191,37.186,98.667,25.509,30.24000,0.49864,1.60518,4.17000,9.43379,46.28000,-2.27067,0.98000,0.73080
2021-02-02,20.151,65,100,CONSTRUCTIVE,11.764,83.867,86.724,59.571,42.078,89.331,79.374,100.000,91.589,25.56000,-1.00707,1.38982,4.17000,10.19118,45.91000,5.88336,1.01000,-1.62833
2021-02-03,20.217,51,100,CONSTRUCTIVE,20.546,37.919,53.468,59.571,42.112,88.943,77.582,100.000,46.634,22.91000,0.32753,0.10088,4.17000,10.18590,46.93000,5.52460,1.04000,0.09287
2021-02-04,20.457,52,100,CONSTRUCTIVE,25.588,14.346,81.680,59.571,37.649,88.818,41.886,100.000,96.596,21.77000,1.18712,1.08533,4.17000,10.88027,47.25000,-1.45715,1.04000,-2.36328
2021-02-05,20.13,60,100,CONSTRUCTIVE,30.101,91.728,63.581,59.571,28.636,88.838,67.730,100.000,14.919,20.87000,-1.59847,0.38975,4.17000,12.40347,47.20000,3.29914,1.10000,1.22981
2021-02-08,20.112,57,100,CONSTRUCTIVE,28.191,53.376,74.229,59.714,32.231,88.342,98.996,100.000,15.660,21.24000,-0.08942,0.73993,4.18000,11.77006,48.45000,21.10972,1.08000,1.15964
2021-02-09,20.097,51,100,CONSTRUCTIVE,26.260,52.829,45.714,59.571,35.591,89.012,53.476,100.000,43.193,21.63000,-0.07458,-0.11135,4.17000,11.21080,46.75000,0.61615,1.07000,0.18560
2021-02-10,20.05,51,100,CONSTRUCTIVE,24.555,59.381,48.668,59.571,35.345,89.195,32.491,100.000,39.502,21.99000,-0.23387,-0.03452,4.17000,11.25100,46.27000,-3.36249,1.04000,0.28878
2021-02-11,19.96,59,100,CONSTRUCTIVE,28.141,68.009,56.615,56.000,36.225,89.316,80.231,100.000,77.888,21.25000,-0.44888,0.16625,3.92000,11.10823,45.95000,6.65910,1.05000,-0.85298
2021-02-12,19.93,57,100,CONSTRUCTIVE,35.035,56.493,67.695,56.000,38.079,88.912,45.572,100.000,56.642,19.97000,-0.15030,0.47110,3.92000,10.81220,47.01000,-0.84426,1.09000,-0.18083
2021-02-16,20.218,46,100,DEFENSIVE,27.091,7.507,47.767,56.000,33.335,84.526,68.482,100.000,87.292,21.46000,1.44506,-0.05693,3.92000,11.58324,56.78000,3.56810,1.17000,-1.33948
2021-02-17,20.186,55,100,CONSTRUCTIVE,26.894,56.833,48.697,56.000,33.726,84.938,76.711,100.000,88.139,21.50000,-0.15827,-0.03204,3.92000,11.51781,55.97000,5.99420,1.18000,-1.45226
2021-02-18,20.436,40,100,DEFENSIVE,22.313,12.478,33.228,56.143,29.988,84.862,45.282,100.000,45.495,22.49000,1.23848,-0.44158,3.93000,12.16016,56.12000,-0.89975,1.18000,0.12987
2021-02-19,20.4,52,100,CONSTRUCTIVE,24.278,57.594,42.612,56.143,30.663,82.557,84.722,100.000,45.022,22.05000,-0.17616,-0.18549,3.93000,12.04123,60.43000,8.14310,1.23000,0.13533
2021-02-22,20.672,34,100,DEFENSIVE,18.430,11.658,22.424,56.143,27.110,81.402,35.137,100.000,6.777,23.45000,1.33333,-0.77328,3.93000,12.68643,62.42000,-3.00746,1.26000,1.74006
2021-02-23,20.604,49,100,DEFENSIVE,19.742,62.238,55.024,56.143,28.133,81.809,11.703,100.000,54.852,23.11000,-0.32895,0.12563,3.93000,12.49572,61.73000,-9.93020,1.26000,-0.12730
2021-02-24,20.46,61,100,CONSTRUCTIVE,27.688,74.299,86.471,56.143,28.820,81.698,59.078,100.000,66.171,21.34000,-0.69889,1.13516,3.93000,12.37002,61.92000,1.80423,1.26000,-0.44336
2021-02-25,20.891,29,100,RISK-OFF,5.481,3.968,1.929,56.143,20.166,73.403,26.612,100.000,86.451,28.89000,2.10655,-2.44788,3.93000,14.12863,74.16000,-5.25392,1.37000,-1.22467
2021-02-26,20.935,42,100,DEFENSIVE,6.834,42.088,31.023,56.143,20.684,72.236,42.513,100.000,98.108,27.95000,0.21062,-0.47502,3.93000,14.00966,75.66000,-1.60125,1.30000,-2.60934
2021-03-01,20.607,64,100,CONSTRUCTIVE,18.809,90.905,97.702,56.143,15.759,77.355,78.346,100.000,62.020,23.35000,-1.56675,2.37908,3.93000,15.24787,68.73000,7.10293,1.32000,-0.32405
2021-03-02,20.624,40,100,DEFENSIVE,16.111,46.876,22.323,56.143,15.761,84.048,39.019,100.000,28.066,24.10000,0.08250,-0.80809,3.93000,15.24747,57.70000,-2.52312,1.29000,0.61538
2021-03-03,20.9203,35,100,DEFENSIVE,9.175,10.257,12.259,56.143,13.584,79.288,69.752,100.000,82.552,26.67000,1.43668,-1.30662,3.93000,15.89638,65.83000,4.46321,1.33000,-1.02706
2021-03-04,20.8206,41,100,DEFENSIVE,5.911,66.371,10.868,56.143,14.821,77.765,33.352,100.000,77.176,28.57000,-0.47657,-1.34172,3.93000,15.51783,68.13000,-3.91204,1.40000,-0.88032
2021-03-05,21.277,44,100,DEFENSIVE,14.307,4.449,94.568,56.143,10.366,76.912,53.321,100.000,54.406,24.66000,2.19206,1.94960,3.93000,17.04046,69.37000,0.75397,1.42000,-0.12939
2021-03-08,21.45,41,100,DEFENSIVE,11.999,24.480,31.447,56.143,10.905,75.283,77.345,100.000,83.081,25.47000,0.81308,-0.53592,3.93000,16.82899,71.65000,6.78398,1.42000,-1.19553
2021-03-09,21.258,56,100,CONSTRUCTIVE,16.349,77.157,88.473,56.143,13.192,78.230,70.950,100.000,4.367,24.03000,-0.89510,1.41546,3.93000,16.02245,67.44000,4.93352,1.38000,2.31865
2021-03-10,20.95,57,100,CONSTRUCTIVE,22.011,87.619,70.090,56.143,10.318,80.940,60.118,100.000,40.614,22.56000,-1.44887,0.60303,3.93000,17.05962,63.19000,2.16042,1.37000,0.28545
2021-03-11,20.696,59,100,CONSTRUCTIVE,24.927,83.719,81.229,56.143,8.763,80.506,64.373,100.000,48.320,21.91000,-1.21241,1.03955,3.93000,17.73249,63.90000,3.20767,1.40000,0.04647
2021-03-12,20.7411,47,100,DEFENSIVE,31.056,42.290,53.483,56.143,8.878,75.877,46.234,100.000,55.851,20.69000,0.21792,0.10154,3.93000,17.67957,70.83000,-0.81832,1.50000,-0.16258
2021-03-15,20.742,50,100,CONSTRUCTIVE,34.694,49.836,70.843,56.143,9.163,75.906,39.054,100.000,31.771,20.03000,0.00434,0.64919,3.93000,17.54975,70.79000,-2.48533,1.48000,0.54667
2021-03-16,20.567,54,100,CONSTRUCTIVE,36.066,78.309,44.559,56.143,8.452,75.892,57.430,100.000,46.227,19.79000,-0.84370,-0.15697,3.93000,17.87992,70.81000,1.60570,1.47000,0.09833
2021-03-17,20.672,50,100,CONSTRUCTIVE,39.353,31.225,60.181,56.143,9.701,78.688,66.167,100.000,58.449,19.23000,0.51053,0.28794,3.93000,17.31511,66.75000,3.63700,1.50000,-0.21957
2021-03-18,20.44,47,100,DEFENSIVE,26.503,85.015,11.734,56.143,8.580,76.128,41.892,100.000,38.084,21.58000,-1.12229,-1.47605,3.93000,17.81902,70.48000,-1.71897,1.55000,0.31271
2021-03-19,20.4971,45,100,DEFENSIVE,29.682,39.036,47.941,56.143,9.674,77.307,54.098,100.000,30.462,20.95000,0.27935,-0.06027,3.93000,17.32647,68.80000,0.84297,1.58000,0.53112
2021-03-22,20.588,49,100,DEFENSIVE,41.460,32.395,72.226,56.143,9.570,78.110,21.507,100.000,57.964,18.88000,0.44348,0.70251,3.93000,17.37104,67.62000,-6.54281,1.54000,-0.20673
2021-03-23,20.629,46,100,DEFENSIVE,33.181,41.815,26.752,56.143,11.118,82.364,51.902,100.000,74.840,20.30000,0.19915,-0.76309,3.93000,16.74790,60.77000,0.38475,1.48000,-0.75383
2021-03-24,20.793,39,100,DEFENSIVE,28.394,21.948,33.426,56.143,10.657,82.398,33.834,100.000,31.544,21.20000,0.79500,-0.54673,3.93000,16.92529,60.71000,-3.58918,1.48000,0.47545
2021-03-25,20.783,53,100,CONSTRUCTIVE,35.951,51.882,65.934,56.143,11.214,83.055,40.639,100.000,66.741,19.81000,-0.04809,0.52403,3.93000,16.71180,59.54000,-2.02770,1.49000,-0.46165
2021-03-26,20.573,64,100,CONSTRUCTIVE,41.581,82.676,89.049,56.143,15.279,81.949,77.570,100.000,34.559,18.86000,-1.01044,1.66312,3.93000,15.38442,61.49000,6.63999,1.53000,0.42321
2021-03-29,20.585,51,100,CONSTRUCTIVE,30.789,47.675,47.268,56.143,15.369,79.204,71.768,100.000,81.575,20.74000,0.05833,-0.08680,3.93000,15.35863,65.96000,4.73887,1.59000,-1.16037
2021-03-30,20.597,51,100,CONSTRUCTIVE,37.110,47.676,40.181,56.143,19.140,78.230,59.924,100.000,87.956,19.61000,0.05829,-0.31578,3.93000,14.37082,67.44000,2.02162,1.57000,-1.64710
2021-03-31,20.441,55,100,CONSTRUCTIVE,38.343,75.980,61.218,56.286,18.191,75.559,50.010,100.000,11.082,19.40000,-0.75739,0.36225,3.94000,14.60386,71.27000,0.00194,1.58000,1.77564
2021-04-01,20.3358,61,100,CONSTRUCTIVE,51.062,68.431,81.610,56.143,22.294,79.825,51.491,100.000,29.545,17.33000,-0.51465,1.18252,3.93000,13.65393,64.99000,0.30037,1.52000,0.74104
2021-04-02,20.305,55,100,CONSTRUCTIVE,51.062,55.668,50.000,56.143,22.561,79.825,52.617,100.000,50.000,17.33000,-0.15146,0.00000,3.93000,13.59668,64.99000,0.48820,1.53000,0.00000
